X0             Y0             Theta          X              Y              
35.0000        35.0000        2.6412         30.0034        37.7319        
35.0000        35.0000        2.6889         30.0034        37.4305        
35.0000        35.0000        2.7365         30.0033        37.1427        
35.0000        35.0000        2.7841         30.0033        36.8664        
35.0000        35.0000        2.8317         30.0033        36.5999        
35.0000        35.0000        2.8793         30.0032        36.3413        
35.0000        35.0000        2.9270         30.0032        36.0892        
35.0000        35.0000        2.9746         30.0032        35.8423        
35.0000        35.0000        3.0222         30.0032        35.5994        
35.0000        35.0000        3.0698         30.0031        35.3592        
35.0000        35.0000        3.1174         30.0031        35.1207        
35.0000        45.0000        3.1650         30.0044        44.8830        
35.0000        45.0000        3.2126         30.0044        44.6445        
35.0000        45.0000        3.2603         30.0044        44.4044        
35.0000        45.0000        3.3079         30.0044        44.1615        
35.0000        45.0000        3.3555         30.0044        43.9147        
35.0000        45.0000        3.4031         30.0044        43.6628        
35.0000        45.0000        3.4508         30.0042        43.4043        
35.0000        45.0000        3.4984         30.0042        43.1378        
35.0000        45.0000        3.5460         30.0041        42.8617        
35.0000        45.0000        3.5936         30.0041        42.5740        
35.0000        45.0000        3.6413         30.0041        42.2728        
35.0000        45.0000        3.6889         30.0041        41.9554        
35.0000        45.0000        3.7365         30.0039        41.6190        
35.0000        45.0000        3.7842         30.0039        41.2603        
35.0000        45.0000        3.8318         30.0039        40.8749        
35.0000        45.0000        3.8794         30.0038        40.4580        
35.0000        45.0000        3.9270         30.0037        40.0032        
35.0000        45.0000        3.9747         30.4584        40.0033        
35.0000        45.0000        4.0223         30.8752        40.0032        
35.0000        45.0000        4.0699         31.2606        40.0033        
35.0000        45.0000        4.1176         31.6194        40.0033        
35.0000        45.0000        4.1652         31.9558        40.0035        
35.0000        45.0000        4.2128         32.2732        40.0035        
35.0000        45.0000        4.2605         32.5745        40.0036        
35.0000        45.0000        4.3081         32.8621        40.0036        
35.0000        45.0000        4.3557         33.1383        40.0036        
35.0000        45.0000        4.4033         33.4048        40.0037        
35.0000        45.0000        4.4510         33.6633        40.0038        
35.0000        45.0000        4.4986         33.9153        40.0038        
35.0000        45.0000        4.5462         34.1621        40.0039        
35.0000        45.0000        4.5939         34.4050        40.0039        
35.0000        45.0000        4.6415         34.6452        40.0039        
35.0000        45.0000        4.6891         34.8837        40.0039        
35.0000        45.0000        4.7368         35.1218        40.0039        
35.0000        45.0000        4.7844         35.3603        40.0040        
35.0000        45.0000        4.8320         35.6005        40.0041        
35.0000        45.0000        4.8796         35.8435        40.0042        
35.0000        45.0000        4.9273         36.0904        40.0042        
35.0000        45.0000        4.9749         36.3425        40.0042        
35.0000        45.0000        5.0225         36.6011        40.0043        
35.0000        45.0000        5.0702         36.8677        40.0043        
35.0000        45.0000        5.1178         37.1440        40.0044        
35.0000        45.0000        5.1654         37.4319        40.0044        
35.0000        45.0000        5.2131         37.7334        40.0045        
35.0000        45.0000        5.2607         38.0510        40.0046        
35.0000        45.0000        5.3083         38.3877        40.0046        
35.0000        45.0000        5.3559         38.7469        40.0047        
35.0000        45.0000        5.4036         39.1326        40.0049        
35.0000        45.0000        5.4512         39.5501        40.0050        
35.0000        45.0000        5.4988         40.0047        40.0053        
35.0000        45.0000        -0.7368        40.0052        40.4592        
35.0000        45.0000        -0.6892        40.0053        40.8755        
35.0000        45.0000        -0.6417        40.0054        41.2603        
35.0000        45.0000        -0.5941        40.0055        41.6188        
35.0000        45.0000        -0.5465        40.0056        41.9549        
35.0000        45.0000        -0.4990        40.0056        42.2721        
35.0000        45.0000        -0.4514        40.0057        42.5733        
35.0000        45.0000        -0.4039        40.0058        42.8608        
35.0000        45.0000        -0.3563        40.0059        43.1369        
35.0000        45.0000        -0.3087        40.0059        43.4035        
35.0000        45.0000        -0.2612        40.0060        43.6620        
35.0000        45.0000        -0.2136        40.0061        43.9141        
35.0000        45.0000        -0.1660        40.0062        44.1610        
35.0000        45.0000        -0.1185        40.0063        44.4041        
35.0000        45.0000        -0.0709        40.0063        44.6444        
35.0000        45.0000        -0.0234        40.0064        44.8831        
35.0000        45.0000        0.0242         40.0065        45.1212        
35.0000        45.0000        0.0718         40.0066        45.3599        
35.0000        45.0000        0.1193         40.0066        45.6003        
35.0000        45.0000        0.1669         40.0067        45.8434        
35.0000        45.0000        0.2145         40.0068        46.0905        
35.0000        45.0000        0.2620         40.0069        46.3428        
35.0000        45.0000        0.3096         40.0069        46.6015        
35.0000        45.0000        0.3571         40.0070        46.8683        
35.0000        45.0000        0.4047         40.0072        47.1448        
35.0000        45.0000        0.4523         40.0073        47.4328        
35.0000        45.0000        0.4998         40.0073        47.7344        
35.0000        45.0000        0.5474         40.0075        48.0522        
35.0000        45.0000        0.5950         40.0076        48.3889        
35.0000        45.0000        0.6425         40.0077        48.7481        
35.0000        45.0000        0.6901         40.0079        49.1339        
35.0000        45.0000        0.7376         40.0081        49.5512        
35.0000        45.0000        0.7852         40.0082        50.0060        
35.0000        45.0000        0.8328         39.5524        50.0057        
35.0000        45.0000        0.8804         39.1349        50.0055        
35.0000        45.0000        0.9279         38.7490        50.0054        
35.0000        45.0000        0.9755         38.3897        50.0053        
35.0000        45.0000        1.0231         38.0528        50.0052        
35.0000        45.0000        1.0707         37.7350        50.0051        
35.0000        45.0000        1.1183         37.4333        50.0049        
35.0000        45.0000        1.1658         37.1453        50.0048        
35.0000        45.0000        1.2134         36.8688        50.0047        
35.0000        45.0000        1.2610         36.6020        50.0047        
35.0000        45.0000        1.3086         36.3432        50.0046        
35.0000        45.0000        1.3562         36.0910        50.0045        
35.0000        45.0000        1.4037         35.8439        50.0044        
35.0000        45.0000        1.4513         35.6008        50.0044        
35.0000        45.0000        1.4989         35.3604        50.0043        
35.0000        45.0000        1.5465         35.1217        50.0042        
35.0000        45.0000        1.5941         34.8836        50.0041        
35.0000        45.0000        1.6416         34.6449        50.0040        
35.0000        45.0000        1.6892         34.4046        50.0041        
35.0000        45.0000        1.7368         34.1616        50.0040        
35.0000        45.0000        1.7844         33.9147        50.0039        
35.0000        45.0000        1.8320         33.6626        50.0040        
35.0000        45.0000        1.8795         33.4040        50.0039        
35.0000        45.0000        1.9271         33.1375        50.0038        
35.0000        45.0000        1.9747         32.8614        50.0037        
35.0000        45.0000        2.0223         32.5738        50.0037        
35.0000        45.0000        2.0699         32.2726        50.0036        
35.0000        45.0000        2.1174         31.9554        50.0036        
35.0000        45.0000        2.1650         31.6192        50.0035        
35.0000        45.0000        2.2126         31.2607        50.0034        
35.0000        45.0000        2.2602         30.8757        50.0034        
35.0000        45.0000        2.3078         30.4593        50.0033        
35.0000        45.0000        2.3553         30.0057        50.0033        
35.0000        45.0000        2.4030         30.0053        49.5480        
35.0000        45.0000        2.4506         30.0052        49.1308        
35.0000        45.0000        2.4982         30.0051        48.7451        
35.0000        45.0000        2.5458         30.0051        48.3860        
35.0000        45.0000        2.5935         30.0051        48.0495        
35.0000        45.0000        2.6411         30.0049        47.7320        
35.0000        45.0000        2.6887         30.0050        47.4305        
35.0000        45.0000        2.7364         30.0049        47.1428        
35.0000        45.0000        2.7840         30.0049        46.8666        
35.0000        45.0000        2.8316         30.0048        46.6000        
35.0000        45.0000        2.8792         30.0047        46.3414        
35.0000        45.0000        2.9269         30.0047        46.0894        
