X0             Y0             Theta          X              Y              
25.0000        25.0000        1.8322         23.6616        30.0029        
25.0000        25.0000        2.0067         22.6699        30.0028        
25.0000        25.0000        2.1811         21.5011        30.0025        
25.0000        25.0000        2.3556         20.0044        30.0025        
25.0000        25.0000        2.5302         20.0026        28.5031        
25.0000        25.0000        2.7048         20.0025        27.3332        
25.0000        25.0000        2.8794         20.0024        26.3412        
25.0000        25.0000        3.0540         20.0023        25.4389        
25.0000        35.0000        3.2285         20.0035        34.5645        
25.0000        35.0000        3.4031         20.0034        33.6624        
25.0000        35.0000        3.5778         20.0033        32.6709        
25.0000        35.0000        3.7524         20.0031        31.5016        
25.0000        35.0000        3.9270         20.0029        30.0027        
25.0000        35.0000        4.1017         21.5018        30.0027        
25.0000        35.0000        4.2763         22.6712        30.0028        
25.0000        35.0000        4.4509         23.6629        30.0031        
25.0000        35.0000        4.6256         24.5651        30.0032        
25.0000        35.0000        4.8002         25.4399        30.0035        
25.0000        35.0000        4.9748         26.3423        30.0037        
25.0000        35.0000        5.1495         27.3344        30.0039        
25.0000        35.0000        5.3241         28.5046        30.0042        
25.0000        35.0000        5.4988         30.0043        30.0050        
25.0000        35.0000        -0.6100        30.0050        31.5017        
25.0000        35.0000        -0.4356        30.0054        32.6702        
25.0000        35.0000        -0.2612        30.0058        33.6617        
25.0000        35.0000        -0.0868        30.0061        34.5641        
25.0000        35.0000        0.0875         30.0065        35.4394        
25.0000        35.0000        0.2619         30.0069        36.3423        
25.0000        35.0000        0.4363         30.0073        37.3349        
25.0000        35.0000        0.6107         30.0078        38.5055        
25.0000        35.0000        0.7851         30.0085        40.0057        
25.0000        35.0000        0.9596         28.5067        40.0045        
25.0000        35.0000        1.1341         27.3358        40.0040        
25.0000        35.0000        1.3085         26.3431        40.0037        
25.0000        35.0000        1.4830         25.4403        40.0034        
25.0000        35.0000        1.6575         24.5651        40.0031        
25.0000        35.0000        1.8320         23.6628        40.0029        
25.0000        35.0000        2.0065         22.6713        40.0027        
25.0000        35.0000        2.1809         21.5026        40.0025        
25.0000        35.0000        2.3554         20.0074        40.0024        
25.0000        35.0000        2.5300         20.0042        38.5032        
25.0000        35.0000        2.7047         20.0040        37.3334        
25.0000        35.0000        2.8793         20.0038        36.3415        
25.0000        35.0000        3.0539         20.0037        35.4392        
25.0000        45.0000        3.2286         20.0052        44.5645        
25.0000        45.0000        3.4032         20.0050        43.6628        
25.0000        45.0000        3.5778         20.0048        42.6716        
25.0000        45.0000        3.7524         20.0047        41.5028        
25.0000        45.0000        3.9270         20.0044        40.0083        
25.0000        45.0000        4.1017         21.5020        40.0026        
25.0000        45.0000        4.2764         22.6717        40.0029        
25.0000        45.0000        4.4511         23.6636        40.0030        
25.0000        45.0000        4.6258         24.5660        40.0034        
25.0000        45.0000        4.8004         25.4411        40.0036        
25.0000        45.0000        4.9751         26.3438        40.0039        
25.0000        45.0000        5.1498         27.3363        40.0042        
25.0000        45.0000        5.3245         28.5071        40.0047        
25.0000        45.0000        5.4992         30.0084        40.0058        
25.0000        45.0000        -0.6097        30.0093        41.5010        
25.0000        45.0000        -0.4355        30.0099        42.6692        
25.0000        45.0000        -0.2612        30.0103        43.6608        
25.0000        45.0000        -0.0869        30.0108        44.5633        
25.0000        45.0000        0.0873         30.0110        45.4387        
25.0000        45.0000        0.2616         30.0115        46.3417        
25.0000        45.0000        0.4359         30.0120        47.3342        
25.0000        45.0000        0.6101         30.0124        48.5042        
25.0000        45.0000        0.7844         30.0131        50.0029        
25.0000        45.0000        0.9590         28.5098        50.0022        
25.0000        45.0000        1.1335         27.3381        50.0019        
25.0000        45.0000        1.3081         26.3451        50.0017        
25.0000        45.0000        1.4827         25.4419        50.0016        
25.0000        45.0000        1.6572         24.5666        50.0014        
25.0000        45.0000        1.8318         23.6642        50.0012        
25.0000        45.0000        2.0064         22.6725        50.0011        
25.0000        45.0000        2.1809         21.5036        50.0011        
25.0000        45.0000        2.3555         20.0060        50.0010        
25.0000        45.0000        2.5301         20.0057        48.5016        
25.0000        45.0000        2.7047         20.0055        47.3322        
25.0000        45.0000        2.8793         20.0053        46.3408        
25.0000        45.0000        3.0539         20.0052        45.4389        
25.0000        55.0000        3.2289         20.0060        54.5628        
25.0000        55.0000        3.4036         20.0060        53.6610        
25.0000        55.0000        3.5782         20.0060        52.6696        
25.0000        55.0000        3.7528         20.0059        51.5002        
25.0000        55.0000        3.9275         20.0058        50.0014        
25.0000        55.0000        4.1021         21.5043        50.0011        
25.0000        55.0000        4.2768         22.6735        50.0013        
25.0000        55.0000        4.4515         23.6653        50.0015        
25.0000        55.0000        4.6261         24.5677        50.0016        
