X0             Y0             Theta          X              Y              
15.0000        65.0000        4.1017         11.5000        59.9997        
15.0000        65.0000        4.2762         12.6694        59.9996        
15.0000        65.0000        4.4508         13.6612        59.9996        
15.0000        65.0000        4.6253         14.5636        59.9996        
15.0000        65.0000        4.7999         15.4387        59.9995        
15.0000        65.0000        4.9744         16.3412        59.9996        
15.0000        65.0000        5.1490         17.3335        59.9995        
15.0000        65.0000        5.3236         18.5036        59.9995        
15.0000        65.0000        5.4981         20.0039        59.9993        
15.0000        65.0000        -0.6106        20.0039        61.4979        
15.0000        65.0000        -0.4362        20.0037        62.6676        
15.0000        65.0000        -0.2618        20.0036        63.6595        
15.0000        65.0000        -0.0873        20.0036        64.5620        
15.0000        65.0000        0.0871         20.0035        65.4371        
15.0000        65.0000        0.2616         20.0034        66.3395        
15.0000        65.0000        0.4360         20.0033        67.3312        
15.0000        65.0000        0.6105         20.0032        68.5003        
15.0000        65.0000        0.7849         20.0030        69.9979        
15.0000        65.0000        0.9595         18.5032        69.9984        
15.0000        65.0000        1.1341         17.3332        69.9986        
15.0000        65.0000        1.3087         16.3411        69.9987        
15.0000        65.0000        1.4833         15.4387        69.9988        
15.0000        65.0000        1.6578         14.5638        69.9989        
15.0000        65.0000        1.8324         13.6614        69.9989        
15.0000        65.0000        2.0070         12.6696        69.9989        
15.0000        65.0000        2.1816         11.5001        69.9989        
15.0000        65.0000        2.3562         10.0013        69.9989        
15.0000        65.0000        2.5307         10.0010        68.5002        
15.0000        65.0000        2.7053         10.0011        67.3308        
15.0000        65.0000        2.8798         10.0011        66.3392        
15.0000        65.0000        3.0544         10.0011        65.4370        
15.0000        75.0000        3.2290         10.0008        74.5622        
15.0000        75.0000        3.4035         10.0009        73.6599        
15.0000        75.0000        3.5781         10.0009        72.6681        
15.0000        75.0000        3.7526         10.0009        71.4985        
15.0000        75.0000        3.9272         10.0010        69.9992        
15.0000        75.0000        4.1017         11.4996        69.9991        
15.0000        75.0000        4.2762         12.6690        69.9990        
15.0000        75.0000        4.4507         13.6608        69.9990        
15.0000        75.0000        4.6253         14.5632        69.9989        
15.0000        75.0000        4.7998         15.4383        69.9989        
15.0000        75.0000        4.9743         16.3408        69.9988        
15.0000        75.0000        5.1489         17.3329        69.9987        
15.0000        75.0000        5.3234         18.5030        69.9986        
15.0000        75.0000        5.4979         20.0029        69.9983        
15.0000        75.0000        -0.6108        20.0028        71.4975        
15.0000        75.0000        -0.4363        20.0026        72.6674        
