X0             Y0             Theta          X              Y              
15.0000        45.0000        5.4838         20.0109        39.8470        
15.0000        45.0000        -0.6252        20.0115        41.3828        
15.0000        45.0000        -0.4510        20.0119        42.5726        
15.0000        45.0000        -0.2769        20.0123        43.5757        
15.0000        45.0000        -0.1027        20.0127        44.4833        
15.0000        45.0000        0.0715         20.0130        45.3588        
15.0000        45.0000        0.2456         20.0132        46.2567        
15.0000        45.0000        0.4198         20.0136        47.2376        
15.0000        45.0000        0.5939         20.0140        48.3859        
15.0000        45.0000        0.7681         20.0143        49.8420        
15.0000        45.0000        0.9463         18.4917        49.8447        
15.0000        45.0000        1.1245         17.3183        49.8447        
15.0000        45.0000        1.3027         16.3310        49.8446        
15.0000        45.0000        1.4808         15.4369        49.8445        
15.0000        45.0000        1.6590         14.5714        49.8444        
15.0000        45.0000        1.8372         13.6779        49.8444        
15.0000        45.0000        2.0154         12.6921        49.8442        
15.0000        45.0000        2.1936         11.5214        49.8440        
15.0000        45.0000        2.3718         10.0046        49.8422        
15.0000        45.0000        2.5463         10.0042        48.3833        
15.0000        45.0000        2.7209         10.0040        47.2355        
15.0000        45.0000        2.8954         10.0040        46.2554        
15.0000        45.0000        3.0699         10.0040        45.3586        
15.0000        55.0000        3.2448         10.0043        54.4828        
15.0000        55.0000        3.4193         10.0043        53.5759        
15.0000        55.0000        3.5938         10.0043        52.5729        
15.0000        55.0000        3.7684         10.0042        51.3819        
15.0000        55.0000        3.9429         10.0042        49.8422        
15.0000        55.0000        4.1142         11.4861        49.8441        
15.0000        55.0000        4.2854         12.6541        49.8442        
15.0000        55.0000        4.4566         13.6517        49.8444        
15.0000        55.0000        4.6278         14.5630        49.8445        
15.0000        55.0000        4.7990         15.4478        49.8447        
15.0000        55.0000        4.9703         16.3597        49.8447        
15.0000        55.0000        5.1415         17.3586        49.8448        
15.0000        55.0000        5.3127         18.5292        49.8448        
15.0000        55.0000        5.4839         20.0113        49.8438        
15.0000        55.0000        -0.6252        20.0145        51.3807        
15.0000        55.0000        -0.4511        20.0146        52.5710        
15.0000        55.0000        -0.2770        20.0146        53.5743        
15.0000        55.0000        -0.1029        20.0147        54.4821        
15.0000        55.0000        0.0712         20.0146        55.3575        
15.0000        55.0000        0.2453         20.0145        56.2551        
15.0000        55.0000        0.4194         20.0146        57.2355        
15.0000        55.0000        0.5934         20.0144        58.3825        
15.0000        55.0000        0.7675         20.0141        59.8376        
15.0000        55.0000        0.9458         18.4920        59.8401        
15.0000        55.0000        1.1241         17.3186        59.8405        
15.0000        55.0000        1.3024         16.3316        59.8406        
15.0000        55.0000        1.4806         15.4376        59.8408        
